,meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,label
0,0.06295882576856149,0.0210127131611687,1409.9552556449523,453.50505917248734,21.094673943145814,8.234673354529791,1512.3102651538213,380.8002167767658,2765.9008052675463,1194.9242410902843,-173.7924950229789,90.24477153401243,137.1866940119483,32.91945299964105,-23.724047561820328,32.072902872928026,26.978431449158254,22.260913256950303,-16.65769459400362,17.024294870773364,4.1808813251715815,12.675123521822156,-12.559929352907677,12.260801957299318,5.832183397146637,9.083901205721718,-2.874318312912877,10.421529891689469,-1.1974194808941023,8.110622905302598,-1.9548346010825528,7.459938730762574,1.8015003724784977,7.610462180365422,-2.9896473504734793,9.690915563674606,blues
0,0.043930584759280744,0.04353977919397629,1352.6596654421635,715.6361434810115,20.806443641033542,7.3372680959330285,1756.7797951648827,469.7092632446345,2880.7778626196346,1712.7195281988834,-287.9237486828667,77.01605668456709,124.0187568448743,31.561845781113295,5.469894939244536,17.384156451579198,33.657407078611804,18.56394836757164,1.0954994138877436,21.00832540159491,14.705333808739006,15.342173287442867,-4.877007710948832,12.23618480961278,8.670523833973434,13.76173246679296,0.7854059398276947,12.195489387695984,6.579525767005772,10.68936686665703,-4.874972942906589,9.68399175209389,-3.178224036787811,9.174757695162013,-5.536157868195903,8.123793307937898,blues
0,0.06909500676720805,0.04879100679250699,1360.641197239507,507.0161634605262,22.135715777506615,6.739981741063468,1567.565225022178,212.68876642671313,2738.6387375833815,976.1653893467178,-207.22332863959983,67.6423160634985,132.83056414337236,25.81259099505179,-15.428844169761318,30.57490684576842,60.970933206511965,18.206601777153576,0.7298714799086374,17.69981922694991,12.437649101261234,10.063923115474582,1.1827987603866388,10.420071196522203,-1.5466222884366452,10.558433542384174,-17.87943665124846,9.8281556936788,8.352729973319864,9.749964381450457,-2.4581616384165605,11.816789013747968,-0.6033844457687053,9.632372136043948,0.385960438221567,9.299180397553846,blues
0,0.0514017032820959,0.035431452423898294,1324.2932181481008,414.09539132878655,21.419758234197882,7.124227656642887,1828.0392544027368,279.78307089246005,2710.269200442285,1036.5328162168423,-209.82615028781706,44.38234234165229,124.46321451967052,23.27319618228574,10.342456304156414,25.748154053124797,47.010908760512336,12.192128552468596,6.508126871590199,10.103204327969552,15.410516187616034,12.099728388410984,-2.005106413134502,8.354251972258186,6.706564402581393,8.743547714688521,-21.55763174957095,9.814870082233812,10.718405590745055,9.795315047301923,-5.523686984030709,9.519447935986728,-2.1998062401743494,7.692959285536014,-3.0348639422343213,7.241649027482771,blues
0,0.045036675850734724,0.0394964660662841,1171.8482269140325,383.76887040628276,21.62806215006197,6.522301446526508,1705.5192986171537,310.7803780270463,2344.2463815073957,936.801236227072,-305.6547230013581,90.52179280430386,113.08633444624894,26.138403637050207,12.11442949456593,38.241656920612044,45.03370615399165,14.998191279911893,17.762826066211424,15.815625063865841,14.573328422147561,12.44567280140534,4.159431190128551,12.538886959610089,0.21354388474158498,12.932443433192867,-7.026994282622634,9.88169569373765,13.641990745762348,8.764519205885616,8.929175529294522,9.480206960788895,1.3030056796437224,7.9251780613013105,5.961251634865974,8.021207933974003,blues
0,0.06370125495456304,0.044056664195648826,1420.3651651340235,447.16772969934783,21.367670901059086,6.688324229360396,1731.1642811796978,285.226684429066,2929.964494815835,836.7191727374226,-238.5155529057154,66.1719267314727,120.11017724117968,26.994485258220013,-4.229359522999814,31.285119775031447,42.29070119097939,19.58104989465083,5.9285629716090655,17.284741678250736,13.917268818936387,10.835855338226589,5.357867185701142,10.931880493852296,1.89555792600021,11.994846940352453,-16.936677953987353,9.478411129432251,12.350621891909801,8.731712716686808,3.9459795057272102,9.03445795212958,-1.3935843762604359,7.808889036488355,0.019284933871487484,7.782874992460503,blues
0,0.06134406117072699,0.037666938600053254,1454.963940975344,390.27826423187764,21.065897048310305,7.076887001631844,1825.7979596938335,341.72318577928064,3009.460817412268,1005.2959836040501,-233.75910185921182,70.44912515466596,120.67513677201889,23.70845873249419,-3.1748058161174724,34.75091649280308,39.518480378921694,19.91656128384467,3.8183370099596354,16.8942721843306,18.837142252301984,12.496353182868203,-3.677817702550384,10.025063283708066,4.433138325890672,10.556053444126103,-14.965525418498213,10.076903696379226,17.578215241738025,10.109932625854253,1.841872084683049,10.422110267767978,2.549421714491376,8.154435033691625,-1.2331677114059902,8.064505480316583,blues
0,0.048326248912412995,0.029071729672521987,1088.8442297527454,481.2907414500256,21.723377893894558,6.352659820081507,1410.984259420963,264.18827171038555,2134.9929420134863,1040.057731408814,-245.6993692965279,72.07566796927125,140.49109047152433,28.289751940627735,-2.7897548199037447,28.225303379781256,60.43143421389561,18.977010223115748,18.919051353923063,15.351658721056197,9.829610132615102,9.983211751008229,3.559145456565145,10.889250714907506,0.5153722304123509,9.666970141839661,-16.38768310520301,11.36985937750454,6.627509585566826,10.259080785796527,7.259214198554219,9.838756301009258,-4.01442709613029,8.449102348952021,1.6021208806314613,8.542002135088199,blues
0,0.056141769987432324,0.04149945968613148,1537.5876985238351,439.43379483930113,21.723589550557097,7.418824232031153,2054.529510695354,381.80720444603975,3495.51500643489,1351.9983438533889,-252.4930158629136,53.61262403495907,104.93710926459671,24.56982183155857,15.332312379803119,25.744625326798232,42.666971368708474,12.78008016424874,6.783058539005702,9.645275732053003,21.60568373693321,10.83037791372575,-1.297841291070252,8.563089109182016,5.675407762209725,10.030085844524043,-16.632635084362835,11.211315712511796,12.173102273094564,11.114275983559535,-1.947284861865372,7.211174627579029,1.9508442863081306,8.054381835106145,-0.8903191633141354,6.986108704077539,blues
0,0.05888603900812065,0.042406678445582685,1195.4703757774462,499.522713358344,21.486266356019396,6.513394593771735,1481.3188804548577,216.72688620537738,2235.264725474913,1099.1036004202813,-236.65676567681808,74.68945008814053,138.40925702635565,23.15972871307523,-4.912910650465225,34.15938123586461,47.62917720352409,17.67332608293675,5.184200869186902,21.619829059405955,8.876615655446443,9.577732599083568,0.5138146320346427,9.883771515044039,-3.8046735367661806,12.624952747556648,-14.98887015084531,8.800748722292154,10.417068484239511,10.233847757245128,-0.3336378500589955,11.602416683213331,0.7759847376924067,8.977283705034198,1.7773183865727178,8.831470648845473,blues
0,0.05258634232405259,0.024823961803533193,1390.3015575567933,320.89949249716295,20.078770330332667,7.187177328795059,1911.3145801760027,298.1892045883525,3006.1717163935614,972.5993623217322,-230.35765558732294,54.66484392830857,127.07833502035146,19.93600346528154,7.12344661850329,24.53550557075812,39.77490072351604,13.251040203856967,1.9210493092784784,10.83258482759717,17.411781255547535,10.009513757010183,-5.619415304339382,8.925698502919465,8.249393917300772,8.323654154962217,-18.116889762579422,7.759010304937948,13.83506517398335,8.537495835218419,-3.7699319736041366,8.461594230753626,2.572018775265309,8.639309402181715,-4.318346192427117,7.917558392423406,blues
0,0.047907452387857694,0.04828363521002576,1046.5500105240203,539.8891352431461,22.154408106731996,6.462880139721199,1481.0580892453968,264.7391700733852,1830.330592463022,1161.5572029713721,-264.72257778137373,79.6390879742237,138.86844528282714,31.647773451880145,11.194062577788184,35.85389002613035,48.50426051199967,19.28278998421368,14.930756279951565,15.77418684907383,20.580285719060754,11.40327082464811,3.2070085552870884,10.952461082033343,1.2489561428732106,10.221788930338514,-15.84645694720384,9.76392109032268,15.978460461442747,9.231132680398797,3.369132781190292,8.892146178004264,-1.5108065301054208,8.486315861613141,1.9059253437127768,8.376850684650156,blues
0,0.05856995903422274,0.05355341824919657,1155.7812208677876,560.5437468890897,22.29029712417633,6.789370816704476,1497.9642587628862,242.9304187621842,2169.033055847593,1154.2328940822886,-233.95624590534578,80.67556095128256,136.1457106318854,30.980750282541457,3.3244125355660703,34.107343934693574,48.92853089759708,19.602484974122117,8.715444531072293,17.447400256846805,13.966020939509923,12.892839899087216,5.366598215112225,10.280302137512136,0.39953863363720943,11.308413306456051,-13.469852380888785,12.307093456423432,16.877717302667612,9.081824084223978,5.148091899269752,10.701584661534659,-2.249821599981374,8.802998945995226,3.9479079674104294,8.130982726172435,blues
0,0.052467009860788866,0.032981581751793373,1209.9878628924062,363.01290962752194,21.832939923441973,6.124317990170809,1497.6915639530437,227.21049232512087,2521.741260785238,781.0851691434449,-227.22533404213962,64.41333742522262,137.78807497067442,22.52603910342233,-14.49956683852602,35.28492705854142,63.560928327746055,14.541479055609575,5.617669514254758,12.372379189841471,11.958147880637933,9.790872669339606,1.9079694586536369,10.042266752492692,-1.889387698270673,9.378301940234493,-7.604215478661732,9.861330830520947,-2.47328905957678,9.915671143251823,-2.8910094633588423,10.203649086747694,-9.43339311199553,9.37523714183095,-10.929217878470203,10.77251109054381,blues
0,0.04727604770881671,0.03284804303651859,1120.019466933193,420.06949847037487,21.7259650407811,5.982824794135093,1447.8898990912126,231.91335890703013,2323.820647839327,1067.9791216226324,-274.36583471258416,76.93201493996425,130.41125984915976,22.367665272881894,-6.351285337411298,36.65749732155154,70.40299242844287,17.639128410433724,13.269729571896027,15.177578885057368,9.473774615246056,12.47188645438241,7.735330787883972,11.025519551112465,-1.2349668312806688,12.258320620591526,-0.5723894176075311,9.702339708412723,-2.30335499394228,8.29906636350944,3.773516277031563,8.767589406093109,0.07561226417280438,8.579594193968965,-0.938971611452322,11.253344122287487,blues
0,0.051697390999613305,0.03659598303130558,1109.3527843880802,372.4240704444234,21.030231400439217,6.299832560786053,1463.217701555025,194.14496402283356,2243.3417583562937,915.5531611672651,-249.2845575687971,63.08931201257335,131.00469727862912,18.39406426847775,0.6714336261404835,39.73822065005706,66.70394508996954,17.2733897157172,17.914801587287247,13.543195014431774,4.621687893653241,13.161101465096927,6.613104112808972,9.821581509463485,1.2425224503572352,9.912569826554954,1.4125666512003163,8.698203886860401,-1.589807733605435,9.586809191732064,-0.9819217280250252,10.078376174763862,-3.575790770390606,9.22718095854933,-2.926955325246453,9.288863438825825,blues
0,0.05197268646075019,0.03855994632178308,1198.459084542923,402.34296812525804,21.974294641198263,6.217018936638116,1573.5002754703676,291.2600587008458,2477.275945747535,997.1310847777992,-284.84838283086117,78.74907347825243,108.74955434264578,26.015812378060815,9.129681597722891,38.049076647116316,51.251315829646586,17.164353499891803,18.123714802810273,14.507416846415504,7.63277845759945,13.48105897167112,8.77537440913937,11.023289309116464,2.365381865429841,10.158194860014538,0.019261171151985935,9.664974480679966,2.2369273075716367,10.32261590711143,4.190629345367538,9.186000223123541,-3.304581245252974,9.87733565183445,1.614048453943387,8.286104239002933,blues
0,0.07241441294470224,0.050454799582861906,1391.8419520071109,447.47517332588507,23.025399134062422,5.870437564389507,1494.9545749894314,208.50955464553823,2811.698414388776,735.6676416766054,-228.16708511672974,53.06709985421058,130.33966406726123,26.244880323235552,-23.310707616108687,30.4533027838524,70.2002189410174,19.940065032489745,1.1293278773333457,13.48649074703955,7.5891127995372605,12.40042550387007,0.9033969721848273,10.010876451170976,1.9944428179465565,9.39421612280755,-6.158843363462796,7.865956270516215,-9.380718696081498,9.280635573717689,-2.563574192201997,10.385556490681637,-4.521847634939421,7.677681592382895,-0.26998606327008584,8.230907267009842,blues
0,0.04801998743232792,0.02857617645815396,1115.728201941125,325.14734796523,21.407568386525273,6.194766320277433,1399.0968254764118,230.06213725154316,2290.6465251595127,798.7103858043984,-248.9622498922054,70.47327856792859,139.03176773885144,19.970556521229042,-16.240023695977467,34.10016836441143,57.116193025112004,18.175257188353754,20.192361839509747,12.575271256726792,10.16037264018598,11.538103603445396,4.5760764253876465,11.176144338298686,0.337923717063738,10.872271443539102,-7.862824725166111,8.35550793286411,-3.4702464592974525,8.279679835593278,-2.6488246584461086,8.907520832771961,-2.842670715819378,8.164708238005122,-0.8947747773060601,9.763468221961599,blues
0,0.05289486961040216,0.05698632515321641,1648.8351694525152,844.0039062693274,26.455322190277556,8.886559131780158,2189.985865090855,430.4612890270541,3759.8921136347158,2040.0422533030032,-233.71511418420795,60.69920523875069,101.19901742304788,29.7579046247409,17.65090175690885,19.373985322706897,23.740634528697687,14.810057142249772,2.079886744019185,15.084577047807045,25.938901593007888,11.647611806863262,-16.969041414808625,18.409974639758282,15.079568498155494,10.661373830625408,-22.27737790637521,9.912996212252791,4.385384856004447,11.07747922645501,-23.197579566875827,12.9411252397428,-6.036646917010756,9.043987908631967,-5.057097743226604,8.996591655459392,blues
0,0.039366118039443156,0.030750114988892845,1379.189381936241,742.2805411544396,26.843687726529605,8.617820571701081,2004.2106632642003,519.4874730502394,3016.513649216937,2139.0755877056536,-206.93811222264708,45.033739165560405,117.79183775471891,27.633728486218313,23.264992491828256,16.777330519034486,28.30004707474092,16.163813659657507,-1.1022839602894823,13.994471178678538,18.86718552270419,12.686924655892684,-21.971612929917573,14.573247530006688,17.84802562302506,11.715256341595559,-25.590238971010518,14.149627777495782,2.1351051126130534,10.153618745219275,-17.777297809712703,8.55523823822378,-8.010591686942902,7.77279384350717,-17.620142976435055,8.5278805821792,blues
0,0.04294722484048724,0.03310855531387314,1330.715617463901,593.5331020895159,27.930864415848383,8.273017459327907,1973.4105377017254,484.2135950575674,2898.7888132613107,1926.2364456112796,-221.84347873335082,50.1222213352663,110.85242892845618,24.21226607301259,18.637548945795718,13.798648839805935,30.928431671434044,13.438579443112245,3.2962273927230266,14.874418050401188,22.58995957729686,10.029158376703318,-20.40655712908187,17.849364005449257,12.122970614989521,10.700894678091403,-26.330458446391006,10.445041411490696,-4.354130220312946,10.104012151595034,-26.38385444081374,11.360589189209154,-13.032195953337137,10.379247454155507,-12.655038249600013,12.09580165243657,blues
0,0.03938839846771075,0.0561969361557821,1309.382408069757,869.5186095462534,26.988943524511114,8.184592651270929,1883.0429032287789,533.0512768345435,2763.1862560723607,2165.074296326591,-288.71511032886934,72.95678423576149,105.92634858011475,28.82431815648036,18.81994865013956,20.84924634264601,23.67446169630564,18.510282210578275,5.700167878918391,19.517764014571704,25.55908663553246,12.804235731612668,-13.450494982491623,15.101389855798848,12.429513137695345,11.211684265548733,-11.96118688154928,14.03147385981762,1.5895082527287896,11.505419300225007,-15.623068929974657,11.249814722262785,-6.638755372880928,9.057660474305884,-11.685788005530673,10.14783805271431,blues
0,0.04197368341550657,0.03793596136045574,1430.49243281529,837.1629352526347,27.165771619047316,8.56570010566884,2075.5012632225844,524.6167695582591,3245.4683874709976,2359.860606940764,-238.9511978806659,56.76700240701923,108.70542675664251,28.68591075078551,34.14584859048512,16.70057159761207,30.21114852794819,17.409311158155504,-0.5025826515964505,15.427206625985924,27.29295802084453,11.851600775031525,-21.399484058811613,16.913411048697586,14.171864445392035,11.81469604550995,-24.512312304593173,10.836796447510565,-1.8842651585616204,13.393727211239288,-28.057499736582134,11.276009888947359,-11.255746808847046,9.360207293180672,-16.464362888397474,9.520769044176813,blues
0,0.04570244525812065,0.026290158825679158,1537.0980205512028,584.01912061699,26.882590822416244,8.633423407736034,2157.3630489633415,401.2486885698691,3602.423279799884,1927.281111129145,-217.15491110919618,60.00067008914135,105.7844598921646,23.1096364475214,15.606510106394204,18.929196071895557,25.25981971088858,14.808554859389098,-1.4457647390420507,14.69355891657439,30.199509438023075,10.84113622624717,-17.717385482957088,14.954785839460062,17.318798598222482,11.247271093082672,-27.218796851274657,10.592722729744542,4.336658177196008,13.315007604792807,-20.061996309367668,10.734215165901439,-10.700785943640435,8.41519675834448,-14.232641659413785,10.245844486215484,blues
0,0.04541997474381284,0.023957906684210984,1506.8728757224976,643.4338339401587,26.877048556475124,8.471638671939061,2096.692972758199,496.8602353439528,3404.1862470091355,2045.4261071614542,-171.77327400973823,44.08077100017268,120.29358277697054,26.330231590460016,15.340431221511125,16.406364917207025,21.107595676055954,12.111671558474974,-5.385008933782165,13.259989910128166,24.195364692129523,10.913935262708675,-24.137548140155836,12.061732299813636,18.544753308201543,10.023471634880613,-22.348502046554586,11.806124881889085,1.3194959972625617,10.778165788822294,-20.763226447368158,8.250901242829805,-4.98188787294664,9.021776811193051,-17.108089032902004,9.297282321645051,blues
0,0.03690734060808198,0.01866915333643142,1247.3550297102408,513.6253220844768,27.366078971587932,8.414719704361458,1908.0921517329461,440.79762968948774,2620.1894667198376,1739.9534243853298,-200.19929196319208,53.625472716997905,116.36308832421825,22.031620184757486,18.047370430009952,14.171061219257295,25.263573886392336,17.068059141156347,0.3100538091314469,13.419550062684651,24.177253055077013,10.002870441639006,-22.22351523663814,17.58041809461969,11.183534779073703,9.7467545306975,-26.846266402324467,9.864318407971435,-7.637379448990689,10.51774166231128,-24.856095963880144,11.140208167275087,-12.012267222403947,9.934716059119776,-17.01597672129118,8.833149004534956,blues
0,0.048163866130123745,0.0356653236643039,1188.3081417864566,607.8522619693969,26.615383665380413,7.613103551144987,1682.8353076545034,447.42903359158396,2339.291912884281,1730.119473615384,-328.5607087471809,86.4224190096961,102.72851243157005,25.16149240954962,19.83658411859177,26.538883230256225,26.70600946196402,13.07414744488121,7.145409876080338,15.90928950239628,22.727984646524234,15.761067389293215,-6.9517268433561386,14.4575777624958,12.816983084446404,12.452663164791849,-10.727913243138168,12.585577484416625,-0.4246941893048414,9.132303366977217,-12.378795558421393,10.501667367038278,-8.898336997789116,10.545807566234995,-9.208457470899859,11.281383527717535,blues
0,0.044373172249613305,0.04488240348847741,1514.1006734453886,742.9442352048619,27.195260742803693,8.311252220062103,2141.012234070474,471.73836684107715,3451.915682551479,2057.823593638288,-192.6574701622927,56.7257776189181,111.15710925289764,27.584297896506992,21.361006845597988,17.268737739501823,26.39940566165002,15.831086591920972,-0.6443474607679669,13.798535557857472,23.49151407003604,13.058078996431572,-25.46989602112577,10.967101816324707,16.92310371600628,11.91882031745945,-16.975649701805775,13.801610787626613,5.775643115876511,9.877400759912229,-25.738421610096474,9.269307212988782,-5.05198399734953,8.562400819930469,-17.62748924452038,9.010132159339168,blues
0,0.03532089858855375,0.03075730664704145,1151.0089925770376,717.525184238707,26.368849304337125,8.03494396838883,1709.0839761116567,574.6149130854094,2311.446966538573,1980.3022361421,-301.7305018402259,71.18730886725047,111.54287561223644,24.361381973586226,21.900228657756905,17.377343805101706,16.151121450448297,15.558245793519195,8.2006726737331,16.85363850123828,22.08437350252662,11.758147485393902,-8.597673598235545,16.764848374554344,1.4887755005926386,11.000377508420101,-17.071402613036643,10.644946339055299,-8.33458422579517,10.66091829095945,-17.008358565653722,10.322285091874708,-10.57377005938886,9.442790429834695,-15.679575862527813,8.856329451954945,blues
0,0.09764303279679042,0.03718078366934725,2272.4395473323143,449.7832024289551,21.300212828784737,9.170900597715034,2356.8065139298405,224.14145218247103,5108.215360353828,762.5596328443473,-110.24798638390001,35.874517030389725,90.7029327036238,15.176140554263867,-2.525755712570357,15.081577604040223,74.05794127141175,10.684469260631976,-11.753321371814225,10.648392034772034,39.207736180285195,8.131851612453437,-13.160563106439799,9.29938939442967,20.542093501929454,7.096081042301462,-17.153088694853494,6.8723537592227,12.81263293022762,9.674637552360943,-21.430072703953442,6.415281698779442,5.952003455844082,7.001142773157198,-8.023324057873857,6.876360286539741,blues
0,0.10226074596384377,0.039947447933169344,2390.39009977241,553.7340761600612,21.792983044054854,9.344880000259963,2463.3082687467954,282.99903066724227,5403.435075587297,976.5627374326695,-107.17026510060708,37.63797537071321,88.48818681168343,19.475574773630484,-4.169412910866452,18.006312112282124,55.47771483128846,11.379235392927937,-8.01387232298992,10.34818520190182,38.41516231168951,8.396051532554745,-6.410025932201482,9.463503018013816,28.572667259650785,9.257529087749214,-19.821608014552236,7.402905628465819,13.23808924742044,11.178892071365581,-19.25309949926107,8.295221039478964,12.07236157116635,7.237745509685273,-4.578394451650284,7.539127675403228,blues
0,0.09782391966357308,0.042732002354603726,2301.609667012493,452.98831113509556,23.42488479121242,8.61192345898987,2367.518780747192,217.51588196941876,5187.578453541908,750.5816483033326,-159.55165462072225,49.40714221310433,69.79762594644605,15.514424949547008,-4.398991493264595,22.69600583115102,76.84658468911451,10.554575269469076,3.918826950684856,10.902050909744743,45.17317409399912,6.399311702428118,-4.855005926302046,7.627445869904406,32.20482531718527,6.710984215450069,-9.796014854271876,8.267884977837898,7.812651872813796,8.174316302537424,-21.821105457649914,8.508450120707895,9.690987612642974,6.3851731174146815,-2.5877130963204436,8.912061814017695,blues
